Name,Province,Climate_ID,Station_ID,Latitude,Longitude,Elevation
EDSON,ALBERTA,3062239,48948,53.58,-116.47,926.9
EDSON,ALBERTA,3062240,2505,53.58,-116.42,922.6
EDSON,ALBERTA,3062241,2506,53.58,-116.42,924.5
EDSON_A,ALBERTA,3062242,10793,53.6,-116.48,925.4
EDSON_A,ALBERTA,3062244,2507,53.58,-116.47,927.2
EDSON_AWOS_A,ALBERTA,3062245,31588,53.58,-116.47,926.9
EDSON_CLIMATE,ALBERTA,3062246,27213,53.58,-116.45,927
ELLS_LO,ALBERTA,3062300,2508,57.18,-112.33,573
EMBARRAS_A,ALBERTA,3062360,2509,58.2,-111.38,236.2
ENILDA-BERG,ALBERTA,3062427,27333,55.42,-116.3,590.6
ENILDA_LO,ALBERTA,3062430,2510,55.32,-116.2,731.5
ENTRANCE,ALBERTA,3062440,2511,53.37,-117.7,990.6
ENTRANCE_RS,ALBERTA,3062445,2512,53.37,-117.72,983
ENTWISTLE,ALBERTA,3062451,2513,53.6,-114.98,780.3
EVANSBURG_AGCM,ALBERTA,3062475,47072,53.57,-115.12,819
EVANSBURG2_AGCM,ALBERTA,3062476,54358,53.61,-115.06,785
EVANSBURG_CDA_EPF,ALBERTA,3062480,2514,53.63,-115,792.5
FLATTOP_LO,ALBERTA,3062630,2515,55.15,-114.8,1030.2
FORT_ASSINIBOINE_RS,ALBERTA,3062654,2516,54.35,-114.8,609.6
FORT_ASSINIBOINE_RS,ALBERTA,3062655,2517,54.37,-114.92,670
FORT_ASSINIBOINE_2,ALBERTA,3062656,27331,54.35,-114.83,627.3
FORT_ASSINIBOINE_AGCM,ALBERTA,3062660,47128,54.41,-114.77,676
FORT_MACKAY_RS,ALBERTA,3062675,2518,57.18,-111.62,234.7
FORT_MCMURRAY_A,ALBERTA,3062693,2519,56.65,-111.22,369.1
FT_MCMURRAY,ALBERTA,3062695,2520,56.73,-111.38,252.7
FORT_MCMURRAY_CS,ALBERTA,3062696,27216,56.65,-111.21,368.8
FORT_MCMURRAY_A,ALBERTA,3062697,49490,56.65,-111.22,369.1
FORT_MCMURRAY_AWOS_A,ALBERTA,3062700,31288,56.65,-111.22,369.1
GOOSE_MOUNTAIN_LO,ALBERTA,3062880,2521,54.75,-116.07,1402.1
GORDON_LAKE_LO,ALBERTA,3062889,2522,56.62,-110.5,515
GRANDE_LO,ALBERTA,3062905,2523,56.3,-112.22,533.4
GROSMONT,ALBERTA,3062957,2524,54.87,-113.57,640.1
GROUARD,ALBERTA,3062965,2525,55.58,-116.15,579.1
GROUARD,ALBERTA,3062966,2526,55.57,-116.15,609.6
GROUND_ZERO_AFS,ALBERTA,3062968,27038,55.02,-110.62,737
HAY_RIVER_RS,ALBERTA,3063075,2527,53.62,-117.7,1158.2
HEART_LAKE_LO,ALBERTA,3063120,2528,55,-111.33,887
HELDAR,ALBERTA,3063130,2529,54.02,-115,701
HENDRICKSON_CREEK,ALBERTA,3063135,26870,53.8,-118.45,1448
HIGH_PRAIRIE,ALBERTA,3063160,2530,55.43,-116.52,594.4
HIGH_PRAIRIE_A,ALBERTA,3063162,2531,55.4,-116.48,601.7
HIGH_PRAIRIE_AGDM,ALBERTA,3063165,32274,55.4,-116.48,601.7
HIGH_PRAIRIE_CDA_EPF,ALBERTA,3063176,2532,55.43,-116.47,599.8
HIGH_PRAIRIE_NORTH,ALBERTA,3063178,44266,55.49,-116.46,591
HIGH_PRAIRIE_RS,ALBERTA,3063180,2533,55.43,-116.5,596.8
HIGHWAY,ALBERTA,3063248,2534,53.92,-115.53,823
HINTON,ALBERTA,3063340,2535,53.42,-117.57,1013.5
HINTON_FTS,ALBERTA,3063342,2536,53.4,-117.58,1021.1
HOUSE_MOUNTAIN_LO,ALBERTA,3063347,2537,55.03,-115.62,1152.1
HUCKLEBERRY_LO,ALBERTA,3063354,2538,53.98,-118.18,1428.9
IMPERIAL_LO,ALBERTA,3063433,2539,54.47,-115.57,1188.7
JARVIE,ALBERTA,3063516,2540,54.47,-113.98,612.6
JARVIE_HAMLET,ALBERTA,3063517,2541,54.45,-113.98,613
JARVIS_LAKE,ALBERTA,3063518,27016,53.45,-117.82,1158
JASPER_EAST_GATE,ALBERTA,3063523,2542,53.23,-117.82,1002.8
JASPER-HINTON,ALBERTA,3063526,2543,53.32,-117.75,1227.1
JOHNSON_LAKE_LO,ALBERTA,3063563,2544,57.58,-110.33,548.6
ISLAND_LAKE_SOUTH,ALBERTA,3063600,53358,54.82,-113.54,618.7
KAYBOB_3,ALBERTA,3063620,2545,54.11,-116.63,1002.8
KEANE_LO,ALBERTA,3063630,2546,58.32,-110.28,457.2
KINIKINIK,ALBERTA,3063640,53999,54.56,-112.98,629
KINUSO_RS,ALBERTA,3063646,2547,55.33,-115.42,589.8
LAC_LA_BICHE,ALBERTA,3063680,2548,54.77,-111.97,559.3
LAC_LA_BICHE_A,ALBERTA,3063684,2549,54.77,-112.02,565.1
LAC_LA_BICHE_(AUT),ALBERTA,3063685,2550,54.77,-112.02,567
LAC_LA_BICHE_CLIMATE,ALBERTA,3063686,30726,54.77,-112.02,567
LAC_LA_BICHE_RS,ALBERTA,3063690,2551,54.77,-112.97,562.4
LINARIA,ALBERTA,3063910,2552,54.3,-114.17,640.1
LIVOCK_LO,ALBERTA,3063930,2553,56.47,-113.18,579.1
LODGEPOLE_RS,ALBERTA,3063977,2554,53.12,-115.32,914.4
LONE_PINE,ALBERTA,3063981,2555,54.28,-115.12,731.5
LITTLE_PADDLE_HEADWATERS,ALBERTA,3063R2L,8884,54.02,-115.5,885.1
LOVETT_LO,ALBERTA,3064040,2556,53.08,-116.68,1444.8
LUNNFORD,ALBERTA,3064085,2557,54.07,-114.32,640.1
MAGNOLIA,ALBERTA,3064157,2558,53.58,-114.88,755
MANOLA,ALBERTA,3064190,2559,54.12,-114.25,640.1
MARIANA_LAKES,ALBERTA,3064209,2560,55.95,-112.03,692.5
MARTEN_HILLS_AFS,ALBERTA,3064219,27262,55.54,-114.56,1000
MARTEN_MOUNTAIN_LO,ALBERTA,3064220,2561,55.5,-114.7,1021.1
MAYBERNE_LO,ALBERTA,3064240,2562,53.87,-116.67,1490.5
MAYERTHORPE,ALBERTA,3064282,2563,53.97,-115.12,713.2
MAYERTHORPE_2,ALBERTA,3064284,8888,53.85,-115.35,731.5
MAY_LO,ALBERTA,3064300,2564,55.62,-112.35,896.1
MEANOOK,ALBERTA,3064400,2565,54.62,-113.35,684
MEDICINE_LODGE_RS,ALBERTA,3064490,2566,53.55,-117,944.9
MERIDIAN_LO,ALBERTA,3064515,2567,55.55,-114.18,1005.8
MILDRED_LAKE,ALBERTA,3064528,10978,57.04,-111.56,310
MILDRED_LAKE,ALBERTA,3064531,2568,57.08,-111.58,310.3
MILDRED_LAKE_SYNCRUDE,ALBERTA,3064532,29693,57.03,-111.57,310
MIRROR_LANDING_RS,ALBERTA,3064580,2569,55.18,-114.05,579.1
MOBERLY_LO,ALBERTA,3064587,2570,53.55,-118.03,1647.1
MOON_LAKE,ALBERTA,3064640,2571,53.47,-114.98,762
MOOSE_WALLOW,ALBERTA,3064657,2572,54.23,-115.02,633.1
MUSKEG_LO,ALBERTA,3064740,2573,57.13,-110.9,652.3
NARROW_LAKES_LO,ALBERTA,3064776,2574,54.57,-113.68,731.5
NITON_JUNCTION_CDA_EPF,ALBERTA,3064810,2575,53.6,-115.7,838.2
OBED,ALBERTA,3064908,2576,53.55,-117.22,1088.1
OBED_LO,ALBERTA,3064910,2577,53.57,-117.5,1585
PADDLE_RIVER,ALBERTA,3064964,2578,54.03,-114.75,655.3
PADDLE_RIVER_764,ALBERTA,3064966,27828,54.05,-114.67,660
PASS_CREEK_LO,ALBERTA,3065000,2580,54.23,-116.83,1135.4
PEAVINE,ALBERTA,3065080,2581,54.07,-114.92,694.6
PELICAN_MOUNTAIN_LO,ALBERTA,3065160,2582,55.62,-113.57,914.4
PIBROCH,ALBERTA,3065172,2583,54.27,-113.97,609.6
PIMPLE_LO,ALBERTA,3065180,2584,54.5,-115.47,1103.1
PLEASANT_VIEW,ALBERTA,3065200,54000,54.96,-113.32,649
PRIMROSE_LAKE_DND,ALBERTA,3065304,8893,54.75,-110.05,702
PRIMROSE_LO,ALBERTA,3065305,2585,54.75,-110.05,678.2
RICH_LAKE_AGDM,ALBERTA,3065475,31413,54.5,-111.7,585
RICHARDSON_LO,ALBERTA,3065492,2586,57.92,-110.97,304.8
ROBB_RS,ALBERTA,3065505,2587,53.23,-116.97,1130.2
ROCHESTER,ALBERTA,3065510,2588,54.4,-113.53,647.7
ROCHESTER_NORTH,ALBERTA,3065512,2589,54.45,-113.52,655.3
ROCK_ISLAND_LAKE_LO,ALBERTA,3065515,2590,55.33,-113.47,716.3
RONAN,ALBERTA,3065541,2591,53.88,-115.25,731.5
ROUND_HILL_LO,ALBERTA,3065560,2592,55.3,-111.98,749.8
SALTEAUX,ALBERTA,3065693,2593,54.87,-114.77,700
SALT_PRAIRIE_LO,ALBERTA,3065700,2594,55.67,-115.83,716.3
SALT_PRAIRIE_RS,ALBERTA,3065705,2595,55.63,-116.05,609.6
SAND_RIVER_LO,ALBERTA,3065710,2596,54.65,-110.98,731.5
ISPAS,ALBERTA,3065712,53198,53.85,-111.84,655
SANDY_LAKE_LO,ALBERTA,3065715,2597,55.83,-113.67,594.4
SANGUDO,ALBERTA,3065720,2598,53.9,-114.87,701
SANGUDO_ROYDALE,ALBERTA,3065723,2599,53.95,-114.95,658.4
SANGUDO_SOUTH,ALBERTA,3065725,2600,53.8,-114.87,716.3
SCHWARTZ_CREEK,ALBERTA,3065765,2601,53.43,-116.52,958
SEBA_LANGLEY,ALBERTA,3065792,2602,53.47,-114.87,823
SHELL_HARTLEY_RIVER,ALBERTA,3065884,2603,57.27,-111.47,737.6
SHINING_BANK,ALBERTA,3065885,2604,53.85,-115.97,829.1
SHINING_BANK_RS,ALBERTA,3065886,2605,53.81,-115.94,914.4
SHOAL_CREEK,ALBERTA,3065887,2606,54.38,-115.02,640
SLAVE_LAKE,ALBERTA,3065995,49369,55.29,-114.78,582.8
SLAVE_LAKE_RCS,ALBERTA,3065997,50777,55.29,-114.78,582.8
SLAVE_LAKE_CR10,ALBERTA,3065998,27219,55.3,-114.78,583
SLAVE_LAKE_A,ALBERTA,3065999,10864,55.28,-114.78,582.8
PINEDALE,ALBERTA,3065B2A,2579,53.57,-116.1,944.9
SLAVE_LAKE,ALBERTA,3066000,2607,55.28,-114.77,585.2
SLAVE_LAKE_A,ALBERTA,3066001,2608,55.3,-114.78,580.6
SLAVE_LAKE_AWOS_A,ALBERTA,3066002,31528,55.29,-114.78,582.78
SLAVE_LAKE_HQTRS,ALBERTA,3066003,2609,55.28,-114.63,585.8
SMITH,ALBERTA,3066017,2610,55.17,-114,
SMITH_RS,ALBERTA,3066018,2611,55.17,-114.03,564.5
STONEY_MOUNTAIN,ALBERTA,3066155,2612,56.38,-111.27,779.7
STONEY_MOUNTAIN_LO,ALBERTA,3066160,2613,56.38,-111.23,762
SWAN_DIVE_LO,ALBERTA,3066280,2614,54.73,-115.22,1272.2
SWAN_HILLS,ALBERTA,3066296,2615,54.73,-115.48,1264.9
SWAN_HILLS,ALBERTA,3066297,2616,54.67,-115.42,1058.6
SWAN_HILLS_RS,ALBERTA,3066298,2617,54.73,-115.4,1127.8
SWAN_HILLS_RS,ALBERTA,3066299,2618,54.72,-116.43,1127.8
SWITZER,ALBERTA,3066325,27970,53.47,-117.8,1261
TAR_ISLAND,ALBERTA,3066364,2619,56.98,-111.45,239.9
TAWATINAW_AGCM,ALBERTA,3066367,47108,54.3,-113.52,611
THICKWOOD_LO,ALBERTA,3066380,2620,56.88,-111.65,603.5
TOM_HILL_LO,ALBERTA,3066495,2621,53.93,-116.33,1295.4
TONY_LO,ALBERTA,3066500,2622,54.38,-117.4,1036.3
VEGA,ALBERTA,3066705,2623,54.4,-114.38,670.6
VEGA_LO,ALBERTA,3066710,2624,54.43,-114.43,708.7
VENICE,ALBERTA,3066770,2626,54.67,-112.07,576
WAGNER,ALBERTA,3066920,2627,55.35,-114.98,583.7
WANDERING_RIVER_RS,ALBERTA,3066935,2628,55.2,-112.5,563.9
TWIN_LAKES,ALBERTA,3066FME,8895,54.07,-114.8,655.3
WEST_PADDLE,ALBERTA,3067259,2630,54,-115.35,762
WHITECOURT,ALBERTA,3067370,2631,54.13,-115.67,740.7
WHITECOURT,ALBERTA,3067371,27658,54.14,-115.78,784.7
WHITECOURT_A,ALBERTA,3067372,2632,54.14,-115.79,782.4
WHITECOURT_A,ALBERTA,3067373,51444,54.14,-115.79,782.4
WHITECOURT_FOREST_HQ,ALBERTA,3067388,2633,54.13,-115.68,740.7
WHITECOURT_LO,ALBERTA,3067392,2634,54.03,-115.72,1200.9
WILDHAY,ALBERTA,3067542,2635,53.87,-117.55,1064
WILDWOOD,ALBERTA,3067560,2636,53.6,-115.22,799.5
WILDWOOD_NORTH,ALBERTA,3067561,2637,53.73,-115.23,853.4
WILDWOOD_SOUTH,ALBERTA,3067562,2638,53.57,-115.25,823
WINDFALL_AFS,ALBERTA,3067586,27263,54.19,-116.25,808
WINEFRED_LO,ALBERTA,3067590,2639,55.33,-110.2,743.7
WOLF_LO,ALBERTA,3067620,2640,53.15,-115.9,1098.5
YELLOWHEAD_LO,ALBERTA,3067680,2641,53.23,-117.15,1463
WILDWOOD_NEWBERY,ALBERTA,3067NF0,2629,53.57,-115.32,853.4
PRAIRIE_RIVER,ALBERTA,306A008,27845,58.63,-111.68,211.8
HINTON_VALLEY,ALBERTA,306A009,29926,53.4,-117.54,1010.77
CYNTHIA,ALBERTA,306A9E1,2453,53.25,-115.38,914.4
FREEMAN_RIVER,ALBERTA,306BGCQ,2454,54.55,-115.3,821
HOPE_LAKE,ALBERTA,306C344,2456,53.92,-114.8,670.6
HINTON_BLUE_LAKE_CENTRE,ALBERTA,306CC41,2455,53.48,-117.8,1158.2
PRIMROSE_LAKE_2,ALBERTA,3.06E+306,10807,54.79,-110.06,605.9
WILLOW_CREEK_1,ALBERTA,306GE70,10930,53.39,-118.35,1370
ETA_LAKE,ALBERTA,306KD60,2457,53.2,-115.88,927
FORT_ASSINIBOINE,ALBERTA,306KFE3,2458,54.37,-114.92,670.6
DUCK_LAKE_AGCM,ALBERTA,306X001,55419,54.68,-113.94,650
ADAIR_LO,ALBERTA,3070043,2649,59.17,-118.33,365.8
AMBER_LO,ALBERTA,3070230,2650,59.18,-119.45,579.1
ASSUMPTION,ALBERTA,3070310,2651,58.7,-118.68,304.8
ASSUMPTION,ALBERTA,3070311,2652,58.7,-118.72,335.3
ATIKAMEG,ALBERTA,3070400,2653,55.9,-115.65,650.7
BALD_MOUNTAIN_LO,ALBERTA,3070480,2654,54.82,-118.92,938.8
BALLATER,ALBERTA,3070493,2655,55.58,-117.21,563.8
BALLATER_AGCM,ALBERTA,3070495,49048,55.58,-117.24,560
BATTLE_RIVER_LO,ALBERTA,3070540,2657,57.48,-117.65,731.5
BEAVERLODGE_CDA,ALBERTA,3070560,2658,55.2,-119.4,744.9
BEAVERLODGE_REDLOW,ALBERTA,3070565,2659,55.33,-119.4,426.7
BEAVERLODGE_CDA,ALBERTA,3.07E+13,10935,55.2,-119.4,745
BASSET_LO,ALBERTA,30705LQ,2656,58.2,-118.22,755.3
BEAVERLODGE_RCS,ALBERTA,3070600,30669,55.2,-119.4,745
BERWYN,ALBERTA,3070640,2660,56.15,-117.75,654.7
BERWYN_CDA,ALBERTA,3070642,2661,56.15,-117.68,626.4
BIRCH_MOUNTAIN_TOWER,ALBERTA,3070701,2662,58.1,-112.15,731
BISON_LO,ALBERTA,3070703,2663,57.12,-116.5,731.5
BLUEBERRY_CREEK,ALBERTA,3070718,6861,55.92,-119,621.8
BLUEBERRY_MTN_CDA_EPF,ALBERTA,3070720,2664,55.93,-119.13,731.5
BROWNVALE_AGCM,ALBERTA,3070800,47067,56.12,-117.89,748
BUFFALO_HEAD_PRAIRIE,ALBERTA,3070960,2665,58.05,-116.27,335.3
BUFFALO_LO,ALBERTA,3070970,2666,57.95,-116.22,792.5
CADOTTE_LO,ALBERTA,3070995,2667,56.3,-116.43,731.5
BASNETT,ALBERTA,3070NLN,2648,57.37,-119.82,760
CAMBRIA_LO,ALBERTA,3071150,2668,59.25,-110.8,327
CARIBOU_MTN_LO,ALBERTA,3071330,2669,59.52,-114.57,914.4
CARLSON'S_LANDING_LO,ALBERTA,3071331,2670,58.97,-111.8,243.8
CARLSON_TOWER,ALBERTA,3071332,2671,58.92,-111.8,213.4
CHERRY_MOUNTAIN_TOWER,ALBERTA,3071521,2672,59.38,-112.38,305
CHINCHAGA_LO,ALBERTA,3071550,2673,57.12,-118.33,762
CHIPEWYAN_LAKES_LO,ALBERTA,3071555,2674,57,-113.42,563.9
CLEAR_HILLS_LO,ALBERTA,3071660,2675,56.6,-119.42,932.7
CLEAR_HILLS_AGCM,ALBERTA,3071661,51838,56.53,-117.93,672
CODESA_LO,ALBERTA,3071677,2676,55.67,-118.08,792.5
COPTON_LO,ALBERTA,3071860,2677,54.18,-119.4,1855.6
DEADWOOD,ALBERTA,3071955,2678,56.73,-117.47,518.2
DEADWOOD_AGCM,ALBERTA,3071957,51839,56.72,-117.54,551
DEADWOOD_EXP_ST,ALBERTA,3071960,2679,56.73,-117.45,
DEADWOOD_LO,ALBERTA,3071965,2680,56.63,-117.35,609.6
DEADWOOD_REINWOOD,ALBERTA,3071966,2681,56.58,-117.3,502.9
DEBOLT_GOODWIN,ALBERTA,3072001,31207,55.26,-118.18,639.29
DEBOLT_RS,ALBERTA,3072002,2682,54.93,-118.07,609.6
DEMMITT_CDA_EPF,ALBERTA,3072063,2683,55.45,-119.93,792.5
DOIG_LO,ALBERTA,3072093,2684,56.97,-119.55,1219.2
DONNELLY,ALBERTA,3072096,2685,55.73,-117.1,602
DOUCETTE_LO,ALBERTA,3072100,2686,55.82,-114.3,609.6
DUNVEGAN,ALBERTA,3072145,2687,55.93,-118.58,397.8
EAGLESHAM,ALBERTA,3072149,2688,55.77,-117.75,548.6
EAGLESHAM_AGCM,ALBERTA,3072151,47071,55.81,-117.89,563
ECONOMY_LO,ALBERTA,3072160,2689,54.78,-118.23,800.1
EDRA_LO,ALBERTA,3072235,2690,57.85,-113.25,609.6
EGG_ISLAND,ALBERTA,3072246,31027,58.98,-110.44,214.9
ELMWORTH,ALBERTA,3072320,2691,55.07,-119.67,746.8
ELMWORTH_CDA_EPF,ALBERTA,3072321,2692,55.05,-119.57,701
ELMWORTH_CDA_EPF,ALBERTA,3072322,2693,55.1,-119.75,754.4
EUREKA_RIVER,ALBERTA,3072475,2694,56.48,-118.73,664.5
FAIRVIEW,ALBERTA,3072520,2695,56.07,-118.38,670
FAIRVIEW_2,ALBERTA,3072521,2696,55.97,-118.5,609.6
FAIRVIEW_AGDM,ALBERTA,3072525,31469,56.08,-118.44,654.55
FAIRVIEW_FSA,ALBERTA,3072536,2697,56.07,-118.38,646.2
FAIRVIEW_THREE_FOX_FARM,ALBERTA,3072539,6862,56.08,-118.53,603.5
FALHER,ALBERTA,3072600,2698,55.73,-117.2,582.2
FISH_CREEK,ALBERTA,3072618,2699,55.47,-117.4,586.7
FOGGY_LO,ALBERTA,3072635,2700,58.68,-114.98,883.9
FONTAS_LO,ALBERTA,3072637,2701,57.78,-119.5,1036.3
FOOTNER_LAKE_HQ,ALBERTA,3072638,2702,58.62,-117.15,320
FORT_CHIPEWYAN,ALBERTA,3072655,48975,58.77,-111.12,238
FORT_CHIPEWYAN,ALBERTA,3072657,2703,58.72,-111.15,227.7
FORT_CHIPEWYAN_A,ALBERTA,3072658,2704,58.77,-111.12,232
FORT_CHIPEWYAN_RCS,ALBERTA,3072659,50757,58.77,-111.12,238
FORT_CHIPEWYAN_AWOS_A,ALBERTA,3072662,31608,58.77,-111.12,238
FORT_VERMILION,ALBERTA,3072719,2705,58.45,-116.05,
FORT_VERMILION_CDA,ALBERTA,3072720,2706,58.38,-116.03,278.9
FORT_VERMILION,ALBERTA,3072723,30495,58.38,-116.04,289
FORT_VERMILION,ALBERTA,3072730,2707,58.38,-116.05,282.9
FORT_VERMILION_RS,ALBERTA,3072732,2708,58.4,-116.03,246.9
FOX_CREEK,ALBERTA,3072734,2709,54.4,-116.8,841.2
FOX_CREEK_RS,ALBERTA,3072735,2710,54.4,-116.93,841.2
GARDEN_RIVER,ALBERTA,3072768,2711,58.72,-113.9,243.8
GIFT_LAKE_LO,ALBERTA,3072783,2712,55.9,-115.75,678
GOODFARE_CDA_EPF,ALBERTA,3072840,2714,55.27,-119.77,762
GRANDE_CACHE,ALBERTA,307288R,2715,53.92,-118.87,1255.2
GRANDE_CACHE_S.T.P.,ALBERTA,3072895,43783,53.87,-119.16,1200
GRANDE_CACHE_MILNER,ALBERTA,30728QR,2713,54,-119.1,1066.8
GRANDE_CACHE_RS,ALBERTA,3072900,2716,53.9,-119.1,1249.7
GRANDE_PRAIRIE,ALBERTA,3072910,2717,55.17,-118.8,652.3
GRANDE_PRAIRIE_CR21X,ALBERTA,3072915,27215,55.18,-118.88,669
GRANDE_PRAIRIE_A,ALBERTA,3072920,2718,55.18,-118.89,669
GRANDE_PRAIRIE_A,ALBERTA,3072921,51422,55.18,-118.88,669
GROVEDALE_RS,ALBERTA,3072970,2719,55.02,-118.8,701
GUY,ALBERTA,3072985,2720,55.55,-117.1,594.1
HAWK_HILLS_LO,ALBERTA,3073070,2722,57.65,-117.42,609.6
HAWK_HILLS_AGCM,ALBERTA,3073071,47075,57.26,-117.3,455
HAY_CAMP_TOWER,ALBERTA,3073072,2723,59.88,-111.48,243.8
HAY_LAKES_RS,ALBERTA,3073073,2724,58.73,-118.68,317
HIGH_LEVEL_A,ALBERTA,3073140,49928,58.62,-117.16,338.02
HIGH_LEVEL_A,ALBERTA,3073141,50622,58.62,-117.16,338
HIGH_LEVEL_A,ALBERTA,3073145,2725,58.52,-117.1,326.7
HIGH_LEVEL_A,ALBERTA,3073146,2726,58.62,-117.16,338.02
HIGH_LEVEL,ALBERTA,3073148,55118,58.63,-117.16,339
HIGH_LEVEL_RS,ALBERTA,3073150,2727,58.52,-117.1,324
HIGH_PRAIRIE_WEST,ALBERTA,3073190,2728,55.37,-116.87,594.4
HIGH_ROCK_TOWER,ALBERTA,3073245,2729,58.83,-111.55,211.8
HINES_CREEK,ALBERTA,3073315,8905,56.42,-118.6,705.6
HINES_CREEK_EXP_ST,ALBERTA,3073320,2730,56.18,-118.53,655.3
HINES_CREEK_RS,ALBERTA,3073323,2731,56.25,-118.62,661.4
HOTCHKISS,ALBERTA,3073345,27607,57.02,-117.6,453.2
HOTCHKISS_LO,ALBERTA,3073346,2732,57.33,-118.95,944.9
HYTHE,ALBERTA,3073425,2733,55.3,-119.58,734.6
JACKPINE_AFS,ALBERTA,3073511,27040,56.88,-116.56,663
JEAN_COTE_AGCM,ALBERTA,3073535,47077,55.91,-117.12,638
JEAN_D'OR_RS,ALBERTA,3073545,2734,58.43,-115.05,274.3
JEAN_LO,ALBERTA,3073550,2735,57.52,-113.75,762
KAKWA,ALBERTA,3073584,2736,54.2,-118.9,1246
KAKWA_LO,ALBERTA,3073585,2737,54.43,-118.97,1213.1
KEG_RIVER,ALBERTA,3073640,2738,57.8,-117.87,427.3
KEG_RIVER_RS,ALBERTA,3073641,2739,57.75,-117.62,405.4
KEG_LO,ALBERTA,3073642,2740,57.65,-118.35,950
KEG_RIVER_LARSEN,ALBERTA,3073643,41757,57.73,-117.01,402
KEG_RIVER_AGCM,ALBERTA,3073644,51840,57.79,-117.68,408
KLEWI_TOWER,ALBERTA,3073655,2741,59.92,-113.93,304.8
KSITUAN,ALBERTA,3073673,2742,55.9,-119.07,640.1
LAC_CARDINAL,ALBERTA,3073677,2743,56.27,-117.77,649.2
LA_CRETE_AGCM,ALBERTA,3073730,47147,58.17,-116.34,323
LA_CRETE_RS,ALBERTA,3073735,2744,58.18,-116.4,327.4
LA_GLACE_AGCM,ALBERTA,3073740,47087,55.42,-119.25,760
LAMBERT_CREEK_LO,ALBERTA,3073764,2745,58.05,-114.15,304.8
LEGEND_LO,ALBERTA,3073792,2746,57.45,-112.88,911.4
LITTLE_RED_RIVER_RS,ALBERTA,3073924,2747,58.4,-114.75,289.6
LOON_LAKE_AFS,ALBERTA,3073986,27039,57.13,-115.07,472
KIMIWAN_LO,ALBERTA,3073F4M,2721,56,-116.6,770
MANNING,ALBERTA,3074180,2748,56.88,-117.7,480.1
MANNING,ALBERTA,3074181,2749,56.9,-117.63,487.7
MANNING,ALBERTA,3074182,2750,56.95,-117.64,491.3
MANNING_RS,ALBERTA,3074183,2751,56.92,-117.6,460.2
MANNING,ALBERTA,3074184,27334,56.95,-117.63,483.3
MANNING_AGDM,ALBERTA,3074190,32394,56.97,-117.45,457
MCLENNAN_CDA_EPF,ALBERTA,3074320,2752,55.72,-116.95,623
MCLENNAN_RS,ALBERTA,3074322,2753,55.72,-116.95,627
MEANDER_RIVER_RS,ALBERTA,3074390,2754,59.12,-117.7,320
MEEKWAP,ALBERTA,3074494,2755,54.62,-116.67,836
MISTANUSK_CREEK,ALBERTA,3074582,27036,54.59,-120.01,1112
MUSKEG_RS,ALBERTA,3074743,2756,53.92,-118.65,1226.8
MUSKWA_LO,ALBERTA,3074750,2757,56.08,-114.65,624.8
NAYLOR_HILLS_LO,ALBERTA,3074780,2758,57.67,-117.72,731.5
NINA_LAKE,ALBERTA,3074808,2759,57.32,-117.2,453.2
NORTH_STAR,ALBERTA,3074874,2760,56.83,-117.57,485
NOSE_MOUNTAIN_LO,ALBERTA,3074880,2761,54.55,-119.58,1574.3
NOTIKEWIN_LO,ALBERTA,3074900,2762,56.87,-118.58,762
NOTIKEWIN_EAST,ALBERTA,3074902,2763,57.02,-117.57,464.8
CLEARDALE_AGDM,ALBERTA,3074935,32255,56.31,-119.75,630
OTTER_LAKES_LO,ALBERTA,3074940,2764,56.7,-115.77,731.5
PANNY_LO,ALBERTA,3074983,2765,57.18,-114.62,691.9
PARSON_LAKE_TOWER,ALBERTA,3074999,2766,59.88,-112.48,237.7
PEACE_POINT_TOWER,ALBERTA,3075020,2768,59.2,-112.42,237.7
PEACE_RIVER,ALBERTA,3075038,2769,56.25,-117.28,326.1
PEACE_RIVER_A,ALBERTA,3075040,2770,56.23,-117.45,570.9
PEACE_RIVER_A,ALBERTA,3075041,52258,56.23,-117.45,570.9
ROMA,ALBERTA,3075043,55098,56.19,-117.45,559.53
PEACE_RIVER_CKYL,ALBERTA,3075045,2771,56.23,-117.28,336.5
PEACE_RIVER_CROSSING,ALBERTA,3075047,2772,56.25,-117.25,373.4
PEACE_RIVER_FOREST_HQ,ALBERTA,3075048,2773,56.22,-117.27,372.5
PEACE_RIVER_WRB,ALBERTA,3075050,2774,56.23,-117.28,317
PEACE_R_SHAFTSBURY,ALBERTA,3075055,2775,56.15,-117.43,344.4
PEERLESS_LAKE,ALBERTA,3075100,2777,56.63,-114.6,694.9
PEORIA_AGDM,ALBERTA,3075160,31468,55.62,-118.29,621.21
PETITOT_LO,ALBERTA,3075171,2778,59.53,-119.62,777.2
PICADELLY,ALBERTA,3075172,2779,57.65,-114.53,456
PENANCE_TOWER,ALBERTA,30751F7,2776,58.38,-113.15,290
PINE_RS,ALBERTA,3075223,2780,54.48,-116.98,762
PINTO_LO,ALBERTA,3075225,2781,54.78,-119.4,1066.8
PONDEROSA,ALBERTA,3075270,27031,59.21,-117.06,395
PONTON_LO,ALBERTA,3075285,2782,58.93,-116.22,883.9
PUSKWASKAU_LO,ALBERTA,3075320,2783,55.22,-117.5,972.3
RAINBOW_LAKE,ALBERTA,3075348,2784,58.48,-119.4,530.4
